index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
622,0,0,-1.08299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215307,0,0,0,0,0,0,0,0,0,0,-1.08299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0.959808,0,0,0,0,0,0,0,0,0,0,0,0.00193901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959808,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69374,0,0,0,0,0,0,0.00347079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69374,0,0,0,0
625,0,0,0,0,0,0,0,0.0957051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957051,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,-0.712783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014943,0,0,0,0,0,0,0,0,0,-0.712783,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,-0.549412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,-0.286822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000601305,0,0,0,0,0,0,0,0,0,-0.286822,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,-0.439222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000922735,0,0,0,0,0,0,0,0,0,0,0,-0.439222,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0.491892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491892,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,0,-1.72243,0,0,0,0,0,0,0,0,0,0,0,-0.00347965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72243,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438638,0,0,0,0,0,0,0,0,0,0,0,-0.000837096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438638,0,0
635,0,0,0,0,0,-0.904509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177703,0,0,0,0,0,0,0,0,-0.904509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0.984664,0,0,0,0,0,0,0,0,0,0,0,0.00198922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984664,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0,0,-0.371193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82728,0,0,0,0,0,0,-0.00174901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82728,0
639,0,0,0,0,0,0,0,-0.176286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000352573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176286,0,0,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,-0.602769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126632,0,0,0,0,0,0,0,0,0,0,0,-0.602769,0,0,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0,0,0,0,0.0788527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,1.24087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,1.08679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69731,0,0,0,0,0,0,0,0,0,0,0,-0.00323915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69731,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835662,0,0,0,0,0,0.00191666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835662,0,0,0,0,0
647,0,0,0,0,0,-0.897988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176422,0,0,0,0,0,0,0,0,-0.897988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,0,0,1.55933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0.674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132584,0,0,0,0,0,0,0,0,0.674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,0.0217464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0,0,0,0,-0.810037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0,0,0,1.15262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728389,0,0,0,0,0,0,0,0,0,0,0,0.00139006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728389,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07509,0,0,0,0,0,0,0,0,0,0,0,-0.0020517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07509,0,0
655,0,0,0,0,0.612813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0.0861223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0,1.18157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247709,0,0,0,0,0,0,0,0,0,1.18157,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,1.18277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379027,0,0,0,0,0,0,-0.000801326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379027,0
661,0,0,0.747667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148642,0,0,0,0,0,0,0,0,0,0,0.747667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1.55078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,-1.24399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32222,0,0,0,0,0,0,0.0027954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32222,0
666,0,0,0,0,0,0,0,0,0,0,0,0.247764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47538,0,0,0,0,0,0,0.00097414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47538,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,-1.60648,0,0,0,0,0,0,0,0,0,0,0,-0.00324541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60648,0,0,0,0,0,0,0
669,0,0,0,0,-0.620901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,1.37396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0.201746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422948,0,0,0,0,0,0,0,0,0,0.201746,0,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0.81826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160758,0,0,0,0,0,0,0,0,0.81826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0.488273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102578,0,0,0,0,0,0,0,0,0,0,0,0.488273,0,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.938535,0,0,0,0,0,0,-0.00192323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.938535,0,0,0,0
676,0,0,0,0,0,0,0,0,0,0,-0.371928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0,0,0,0,0,-0.329975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000648281,0,0,0,0,0,0,0,0,-0.329975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0,0,-0.801375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159319,0,0,0,0,0,0,0,0,0,0,-0.801375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,-1.33413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,-0.822829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,1.05168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210337,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05168,0,0,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.754779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0.310397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609817,0,0,0,0,0,0,0,0,0.310397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,-0.9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9096,0,0,0,0,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0.847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178105,0,0,0,0,0,0,0,0,0,0,0,0.847782,0,0,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833376,0,0,0,0,0,-0.00191141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833376,0,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667302,0,0,0,0,0,0,-0.00136742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667302,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0.399131,0,0,0,0,0,0,0,0,0,0,0,0.000806324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399131,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71238,0,0,0,0,0,0,-0.00362025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71238,0
692,0,0,0,0,0,0,0,0,0,1.59685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335472,0,0,0,0,0,0,0,0,0,0,0,1.59685,0,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,-0.360217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000707695,0,0,0,0,0,0,0,0,-0.360217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,-1.60647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,0,0,-0.00646278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.655109,0,0,0,0,0,0,0,0,0,0,0,-0.00125021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.655109,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2064,0,0,0,0,0,0.00276697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2064,0,0,0,0,0
698,0,0,0,0,-0.923429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0.508071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,-0.106178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000211089,0,0,0,0,0,0,0,0,0,0,-0.106178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71638,0,0,0,0,0,0,-0.00362871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71638,0
702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0.422569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840097,0,0,0,0,0,0,0,0,0,0,0.422569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1.29708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,1.20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354655,0,0,0,0,0,0,0,0,0,0,0,-0.000676823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354655,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,-0.792701,0,0,0,0,0,0,0,0,0,0,0,-0.00160142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792701,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,-1.07105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021421,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07105,0,0,0,0,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0,0,0,0,0,0.147886,0,0,0,0,0,0,0,0,0,0,0,0.00029876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147886,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0,-0.0376463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8923e-05,0,0,0,0,0,0,0,0,0,-0.0376463,0,0,0,0,0,0,0,0,0,0,0
711,0,0,-1.1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218807,0,0,0,0,0,0,0,0,0,0,-1.1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61732,0,0,0,0,0,0,0.00341929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61732,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,0.646682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135573,0,0,0,0,0,0,0,0,0,0.646682,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0,0,0,-0.109482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0,1.23759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259452,0,0,0,0,0,0,0,0,0,1.23759,0,0,0,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16854,0,0,0,0,0,0,-0.00247048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16854,0
718,0,0,0,0,0,0,0.378019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,-0.587209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123105,0,0,0,0,0,0,0,0,0,-0.587209,0,0,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0,0,0,0,1.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,0,0,0,0.256622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,0,-0.784932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,-0.326321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000685549,0,0,0,0,0,0,0,0,0,0,0,-0.326321,0,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0,0,0,-0.864408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49012,0,0,0,0,0,0,0,0,0,0,0,0.00284374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49012,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183609,0,0,0,0,0,0,-0.000376247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183609,0,0,0,0
731,0,0,0,-0.693208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0.19628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385619,0,0,0,0,0,0,0,0,0.19628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0.473927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000931095,0,0,0,0,0,0,0,0,0.473927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0,-0.526917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110465,0,0,0,0,0,0,0,0,0,-0.526917,0,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,-0.517408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108699,0,0,0,0,0,0,0,0,0,0,0,-0.517408,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,-0.640077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0,0,-0.270552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,-0.794157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,0.385873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,0,0,-1.41595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0.193246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,0,0,0,1.1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0,0,0,0,0,-0.474298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0.845636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.962621,0,0,0,0,0,0,-0.00203514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.962621,0
